flight_date,flight_status,live,departure_airport,departure_timezone,departure_iata,departure_icao,departure_terminal,departure_gate,departure_delay,departure_scheduled,departure_estimated,departure_actual,departure_estimated_runway,departure_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_scheduled,arrival_delay,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,flight_codeshared,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24,aircraft,flight_codeshared_airline_name,flight_codeshared_airline_iata,flight_codeshared_airline_icao,flight_codeshared_flight_number,flight_codeshared_flight_iata,flight_codeshared_flight_icao,live_updated,live_latitude,live_longitude,live_altitude,live_direction,live_speed_horizontal,live_speed_vertical,live_is_ground,flight_date_str,latitude,longitude,weather_time,wind_speed_10m
2026-01-26,scheduled,,Hurghada,Africa/Cairo,HRG,HEGN,,,0.0,2026-01-26T03:25:00+00:00,2026-01-26 03:25:00+00:00,,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-01-26T06:51:00+00:00,0.0,,,,,SkyUp Airlines,PQ,SQP,8302.0,PQ8302,SQP8302,,,,,5084E7,,,,,,,,,,,,,,,,2026-01-26,27.189156,33.8055,2026-01-26 03:00:00+00:00,9.793059
2026-01-26,scheduled,,Erkilet International Airport,Europe/Istanbul,ASR,LTAU,,,0.0,2026-01-26T04:15:00+00:00,2026-01-26 04:15:00+00:00,,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,,,2026-01-26T05:45:00+00:00,0.0,,,,,AJet,VF,TKJ,3175.0,VF3175,TKJ3175,,,,,4BA8D4,,,,,,,,,,,,,,,,2026-01-26,38.7742,35.490707,2026-01-26 04:00:00+00:00,4.452954
2026-01-26,scheduled,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,50,0.0,2026-01-26T04:45:00+00:00,2026-01-26 04:45:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T06:30:00+00:00,16.0,,,,,Aeromexico,AM,AMX,8469.0,AM8469,AMX8469,,,,,E490EF,,latam airlines,la,lan,3657.0,la3657,lan3657,,,,,,,,,2026-01-26,-15.869807,-47.921486,2026-01-26 05:00:00+00:00,3.671294
2026-01-26,scheduled,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,50,0.0,2026-01-26T04:45:00+00:00,2026-01-26 04:45:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T06:30:00+00:00,16.0,,,,,Qatar Airways,QR,QTR,7264.0,QR7264,QTR7264,,,,,E490EF,,latam airlines,la,lan,3657.0,la3657,lan3657,,,,,,,,,2026-01-26,-15.869807,-47.921486,2026-01-26 05:00:00+00:00,3.671294
2026-01-26,scheduled,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,50,0.0,2026-01-26T04:45:00+00:00,2026-01-26 04:45:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T06:30:00+00:00,16.0,,,,,LATAM Airlines,LA,LAN,3657.0,LA3657,LAN3657,,,,,E490EF,,,,,,,,,,,,,,,,2026-01-26,-15.869807,-47.921486,2026-01-26 05:00:00+00:00,3.671294
2026-01-26,scheduled,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,50,0.0,2026-01-26T04:45:00+00:00,2026-01-26 04:45:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T06:30:00+00:00,16.0,,,,,Aerolineas Argentinas,AR,ARG,8035.0,AR8035,ARG8035,,,,,E490EF,,latam airlines,la,lan,3657.0,la3657,lan3657,,,,,,,,,2026-01-26,-15.869807,-47.921486,2026-01-26 05:00:00+00:00,3.671294
2026-01-26,scheduled,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,24,0.0,2026-01-26T04:55:00+00:00,2026-01-26 04:55:00+00:00,,,,Guararapes International,America/Recife,REC,SBRF,,,,2026-01-26T07:30:00+00:00,0.0,,,,,Azul,AD,AZU,4647.0,AD4647,AZU4647,,,,,E49445,,,,,,,,,,,,,,,,2026-01-26,-15.869807,-47.921486,2026-01-26 05:00:00+00:00,3.671294
2026-01-26,scheduled,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,24,0.0,2026-01-26T04:55:00+00:00,2026-01-26 04:55:00+00:00,,,,Guararapes International,America/Recife,REC,SBRF,,,,2026-01-26T07:30:00+00:00,0.0,,,,,Copa Airlines,CM,CMP,7015.0,CM7015,CMP7015,,,,,E49445,,azul,ad,azu,4647.0,ad4647,azu4647,,,,,,,,,2026-01-26,-15.869807,-47.921486,2026-01-26 05:00:00+00:00,3.671294
2026-01-26,scheduled,,,,DWC,OMDW,,,0.0,2026-01-26T07:10:00+00:00,2026-01-26 07:10:00+00:00,,,,Liege Airport,Europe/Brussels,LGG,EBLG,,,,2026-01-26T11:15:00+00:00,0.0,,,,,Emirates,EK,UAE,9989.0,EK9989,UAE9989,,,,,8963A3,,,,,,,,,,,,,,,,2026-01-26,,,,
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:10:00+00:00,2026-01-26 07:10:00+00:00,,,,Marco Polo,Europe/Rome,VCE,LIPZ,,,,2026-01-26T10:20:00+00:00,0.0,,,,,easyJet,U2,EZY,2832.0,U22832,EZY2832,,,,,406752,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 07:00:00+00:00,12.599999
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:15:00+00:00,2026-01-26 07:15:00+00:00,,,,Lanzarote,Atlantic/Canary,ACE,GCRR,1,,5,2026-01-26T11:20:00+00:00,0.0,,,,,easyJet,U2,EZY,2733.0,U22733,EZY2733,,,,,407667,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 07:00:00+00:00,12.599999
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:25:00+00:00,2026-01-26 07:25:00+00:00,,,,Newcastle Airport,Europe/London,NCL,EGNT,,,,2026-01-26T08:35:00+00:00,0.0,,,,,easyJet,U2,EZY,237.0,U2237,EZY237,,,,,40666D,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 07:00:00+00:00,12.599999
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:30:00+00:00,2026-01-26 07:30:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-01-26T09:55:00+00:00,0.0,,,,,easyJet,U2,EZY,2921.0,U22921,EZY2921,,,,,4074B8,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 07:00:00+00:00,12.599999
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:30:00+00:00,2026-01-26 07:30:00+00:00,,,,Faro,Europe/Lisbon,FAO,LPFR,,,,2026-01-26T10:10:00+00:00,0.0,,,,,easyJet,U2,EZY,2871.0,U22871,EZY2871,,,,,4073A0,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 07:00:00+00:00,12.599999
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:35:00+00:00,2026-01-26 07:35:00+00:00,,,,Fuerteventura,Atlantic/Canary,FUE,GCFV,,,4,2026-01-26T11:35:00+00:00,15.0,,,,,Ryanair,FR,RYR,1666.0,FR1666,RYR1666,,,,,4CA893,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 08:00:00+00:00,12.24
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:55:00+00:00,2026-01-26 07:55:00+00:00,,,,Kastrup,Europe/Copenhagen,CPH,EKCH,2,,,2026-01-26T11:00:00+00:00,9.0,,,,,easyJet,U2,EZY,2931.0,U22931,EZY2931,,,,,406014,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 08:00:00+00:00,12.24
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:55:00+00:00,2026-01-26 07:55:00+00:00,,,,Blagnac,Europe/Paris,TLS,LFBO,,4,4,2026-01-26T10:45:00+00:00,0.0,,,,,easyJet,U2,EZY,2781.0,U22781,EZY2781,,,,,40643A,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 08:00:00+00:00,12.24
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T07:55:00+00:00,2026-01-26 07:55:00+00:00,,,,Berlin Brandenburg Airport,Europe/Berlin,BER,EDDB,1,N01,B4,2026-01-26T10:50:00+00:00,0.0,,,,,easyJet,U2,EZY,2933.0,U22933,EZY2933,,,,,408053,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 08:00:00+00:00,12.24
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T08:00:00+00:00,2026-01-26 08:00:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,2,,,2026-01-26T11:00:00+00:00,0.0,,,,,easyJet,U2,EZY,2847.0,U22847,EZY2847,,,,,405F11,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 08:00:00+00:00,12.24
2026-01-26,scheduled,,Bristol,Europe/London,BRS,EGGD,,,0.0,2026-01-26T08:00:00+00:00,2026-01-26 08:00:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,1,,,2026-01-26T09:05:00+00:00,15.0,,,,,Ryanair,FR,RYR,505.0,FR505,RYR505,,,,,4CADA3,,,,,,,,,,,,,,,,2026-01-26,51.386757,-2.710659,2026-01-26 08:00:00+00:00,12.24
2026-01-26,scheduled,,"Blaise Diagne International Airport
",,DSS,GOBD,,,0.0,2026-01-26T08:00:00+00:00,2026-01-26 08:00:00+00:00,,,,Felix Houphouet Boigny,Africa/Abidjan,ABJ,DIAP,2,,,2026-01-26T10:45:00+00:00,0.0,,,,,Air Senegal,HC,SZN,305.0,HC305,SZN305,,,,,,,,,,,,,,,,,,,,,2026-01-26,14.67,-17.073333,2026-01-26 08:00:00+00:00,16.299694
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T08:15:00+00:00,2026-01-26 08:15:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,,,2026-01-26T09:15:00+00:00,12.0,,,,,Brussels Airlines,SN,BEL,3633.0,SN3633,BEL3633,,,,,44CDC9,,,,,,,,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 08:00:00+00:00,8.28
2026-01-26,scheduled,,Palese,Europe/Rome,BRI,LIBD,,,0.0,2026-01-26T08:15:00+00:00,2026-01-26 08:15:00+00:00,,,,Linate,Europe/Rome,LIN,LIML,,,,2026-01-26T09:45:00+00:00,0.0,,,,,KLM,KL,KLM,3501.0,KL3501,KLM3501,,,,,4CADEC,,ita airways,az,ity,1638.0,az1638,ity1638,,,,,,,,,2026-01-26,41.13388,16.76391,2026-01-26 08:00:00+00:00,6.379216
2026-01-26,scheduled,,Palese,Europe/Rome,BRI,LIBD,,,0.0,2026-01-26T08:15:00+00:00,2026-01-26 08:15:00+00:00,,,,Linate,Europe/Rome,LIN,LIML,,,,2026-01-26T09:45:00+00:00,0.0,,,,,Air France,AF,AFR,9754.0,AF9754,AFR9754,,,,,4CADEC,,ita airways,az,ity,1638.0,az1638,ity1638,,,,,,,,,2026-01-26,41.13388,16.76391,2026-01-26 08:00:00+00:00,6.379216
2026-01-26,scheduled,,Palese,Europe/Rome,BRI,LIBD,,,0.0,2026-01-26T08:15:00+00:00,2026-01-26 08:15:00+00:00,,,,Linate,Europe/Rome,LIN,LIML,,,,2026-01-26T09:45:00+00:00,0.0,,,,,ITA Airways,AZ,ITY,1638.0,AZ1638,ITY1638,,,,,4CADEC,,,,,,,,,,,,,,,,2026-01-26,41.13388,16.76391,2026-01-26 08:00:00+00:00,6.379216
2026-01-26,scheduled,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,0.0,2026-01-26T08:20:00+00:00,2026-01-26 08:20:00+00:00,,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-01-26T09:10:00+00:00,0.0,,,,,Fly One,5F,FIA,809.0,5F809,FIA809,,,,,504E81,,,,,,,,,,,,,,,,2026-01-26,10.813045,106.662476,2026-01-26 08:00:00+00:00,3.4152596
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T08:45:00+00:00,2026-01-26 08:45:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,2,,,2026-01-26T11:05:00+00:00,12.0,,,,,Ryanair,FR,RYR,2917.0,FR2917,RYR2917,,,,,4D2368,,,,,,,,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Palese,Europe/Rome,BRI,LIBD,,,0.0,2026-01-26T08:45:00+00:00,2026-01-26 08:45:00+00:00,,,,Berlin Brandenburg Airport,Europe/Berlin,BER,EDDB,2,Z33,C1,2026-01-26T10:55:00+00:00,0.0,,,,,Ryanair,FR,RYR,3310.0,FR3310,RYR3310,,,,,4CAE51,,,,,,,,,,,,,,,,2026-01-26,41.13388,16.76391,2026-01-26 09:00:00+00:00,8.587338
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Lufthansa,LH,DLH,1007.0,LH1007,DLH1007,,,,,,,,,,,,,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Geneve-cointrin,Europe/Zurich,GVA,LSGG,1,,6,2026-01-26T10:15:00+00:00,0.0,,,,,Brussels Airlines,SN,BEL,5109.0,SN5109,BEL5109,,,,,,,swiss,lx,swr,791.0,lx791,swr791,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Geneve-cointrin,Europe/Zurich,GVA,LSGG,1,,6,2026-01-26T10:15:00+00:00,0.0,,,,,Singapore Airlines,SQ,SIA,2921.0,SQ2921,SIA2921,,,,,,,swiss,lx,swr,791.0,lx791,swr791,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,United Airlines,UA,UAL,8774.0,UA8774,UAL8774,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Thai Airways International,TG,THA,7725.0,TG7725,THA7725,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Singapore Airlines,SQ,SIA,2037.0,SQ2037,SIA2037,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Brussels Airlines,SN,BEL,7017.0,SN7017,BEL7017,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Geneve-cointrin,Europe/Zurich,GVA,LSGG,1,,6,2026-01-26T10:15:00+00:00,0.0,,,,,SWISS,LX,SWR,791.0,LX791,SWR791,,,,,,,,,,,,,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,LATAM Airlines,LA,LAN,8664.0,LA8664,LAN8664,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,ANA,NH,ANA,6168.0,NH6168,ANA6168,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Cathay Pacific,CX,CPA,6704.0,CX6704,CPA6704,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,,1,2026-01-27T03:10:00+00:00,0.0,,,,,Hainan Airlines,HU,CHH,730.0,HU730,CHH730,,,,,,,,,,,,,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Aegean Airlines,A3,AEE,1431.0,A31431,AEE1431,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Ethiopian Airlines,ET,ETH,1566.0,ET1566,ETH1566,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Air India,AI,AIC,8667.0,AI8667,AIC8667,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Air China LTD,CA,CCA,6064.0,CA6064,CCA6064,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,cancelled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:00:00+00:00,2026-01-26 09:00:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,,,2026-01-26T10:00:00+00:00,0.0,,,,,Air Canada,AC,ACA,9323.0,AC9323,ACA9323,,,,,,,lufthansa,lh,dlh,1007.0,lh1007,dlh1007,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:05:00+00:00,2026-01-26 09:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G10,,2026-01-26T10:20:00+00:00,12.0,,,,,Lufthansa,LH,DLH,2283.0,LH2283,DLH2283,,,,,3C65D2,,,,,,,,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:05:00+00:00,2026-01-26 09:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G10,,2026-01-26T10:20:00+00:00,12.0,,,,,Brussels Airlines,SN,BEL,7051.0,SN7051,BEL7051,,,,,3C65D2,,lufthansa,lh,dlh,2283.0,lh2283,dlh2283,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:05:00+00:00,2026-01-26 09:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G10,,2026-01-26T10:20:00+00:00,12.0,,,,,Air Canada,AC,ACA,9327.0,AC9327,ACA9327,,,,,3C65D2,,lufthansa,lh,dlh,2283.0,lh2283,dlh2283,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:05:00+00:00,2026-01-26 09:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G10,,2026-01-26T10:20:00+00:00,12.0,,,,,Singapore Airlines,SQ,SIA,2153.0,SQ2153,SIA2153,,,,,3C65D2,,lufthansa,lh,dlh,2283.0,lh2283,dlh2283,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:05:00+00:00,2026-01-26 09:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G10,,2026-01-26T10:20:00+00:00,12.0,,,,,Aegean Airlines,A3,AEE,1552.0,A31552,AEE1552,,,,,3C65D2,,lufthansa,lh,dlh,2283.0,lh2283,dlh2283,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,0.0,2026-01-26T09:05:00+00:00,2026-01-26 09:05:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,G10,,2026-01-26T10:20:00+00:00,12.0,,,,,Air China LTD,CA,CCA,6170.0,CA6170,CCA6170,,,,,3C65D2,,lufthansa,lh,dlh,2283.0,lh2283,dlh2283,,,,,,,,,2026-01-26,50.89717,4.483602,2026-01-26 09:00:00+00:00,5.3999996
2026-01-26,scheduled,,Salcea,Europe/Bucharest,SCV,LRSV,,,0.0,2026-01-26T09:35:00+00:00,2026-01-26 09:35:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,,,,2026-01-26T11:00:00+00:00,0.0,,,,,Wizz Air,W6,WZZ,3611.0,W63611,WZZ3611,,,,,4D20C0,,,,,,,,,,,,,,,,2026-01-26,47.689445,26.356112,2026-01-26 10:00:00+00:00,14.003028
2026-01-26,scheduled,,Salcea,Europe/Bucharest,SCV,LRSV,,,0.0,2026-01-26T09:35:00+00:00,2026-01-26 09:35:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,,,,2026-01-26T11:05:00+00:00,0.0,,,,,Wizz Air,W6,WZZ,6386.0,W66386,WZZ6386,,,,,4D252A,,,,,,,,,,,,,,,,2026-01-26,47.689445,26.356112,2026-01-26 10:00:00+00:00,14.003028
2026-01-26,scheduled,,Sirnak Serafettin Elci Airport,,NKT,LTCV,,,0.0,2026-01-26T09:50:00+00:00,2026-01-26 09:50:00+00:00,,,,Esenboga International,Europe/Istanbul,ESB,LTAC,,,21,2026-01-26T11:30:00+00:00,0.0,,,,,AJet,VF,TKJ,4249.0,VF4249,TKJ4249,,,,,,,,,,,,,,,,,,,,,2026-01-26,37.3647,42.0582,2026-01-26 10:00:00+00:00,8.217153
2026-01-26,scheduled,,Syktyvkar,Europe/Moscow,SCW,UUYY,,,0.0,2026-01-26T10:25:00+00:00,2026-01-26 10:25:00+00:00,,,,Ust-Tsilma,Europe/Moscow,UTS,UUYX,,,,2026-01-26T11:55:00+00:00,0.0,,,,,ACE Air Cargo,KO,AER,111.0,KO111,AER111,,,,,,,,,,,,,,,,,,,,,2026-01-26,61.666668,50.766666,2026-01-26 10:00:00+00:00,12.496718
2026-01-26,scheduled,,Sirnak Serafettin Elci Airport,,NKT,LTCV,,,0.0,2026-01-26T10:45:00+00:00,2026-01-26 10:45:00+00:00,,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,,,2026-01-26T13:00:00+00:00,0.0,,,,,AJet,VF,TKJ,3277.0,VF3277,TKJ3277,,,,,,,,,,,,,,,,,,,,,2026-01-26,37.3647,42.0582,2026-01-26 11:00:00+00:00,7.5942082
